defualt wg
ptp4l[2013.084]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[2013.085]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[2013.086]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[2018.881]: port 1 (eth0): new foreign master 0242ac.fffe.102500-1
ptp4l[2020.205]: port 1 (eth0): LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES
ptp4l[2020.206]: selected local clock 0242ac.fffe.102502 as best master
ptp4l[2020.206]: port 1 (eth0): assuming the grand master role
ptp4l[2022.882]: selected best master clock 0242ac.fffe.102500
ptp4l[2022.884]: port 1 (eth0): MASTER to UNCALIBRATED on RS_SLAVE
ptp4l[2205.928]: master offset        875 s2 freq +2217621 path delay     -2475
ptp4l[2206.928]: master offset        825 s2 freq +2217616 path delay     -2625
ptp4l[2207.928]: master offset       -475 s2 freq +2217486 path delay     -2425
ptp4l[2208.931]: master offset     -12475 s2 freq +2216273 path delay     -2425
ptp4l[2209.930]: master offset        575 s2 freq +2217579 path delay     -2975
ptp4l[2210.930]: master offset        575 s2 freq +2217580 path delay     -2975
ptp4l[2211.930]: master offset        975 s2 freq +2217621 path delay     -2975
ptp4l[2212.930]: master offset       -225 s2 freq +2217500 path delay     -2975
ptp4l[2213.933]: master offset      -7525 s2 freq +2216763 path delay     -2975
ptp4l[2214.931]: master offset       2975 s2 freq +2217816 path delay     -5075
ptp4l[2215.931]: master offset       4600 s2 freq +2217983 path delay     -7100
ptp4l[2216.932]: master offset       3400 s2 freq +2217866 path delay     -7100
ptp4l[2217.932]: master offset       4150 s2 freq +2217945 path delay     -5750
ptp4l[2218.932]: master offset       2350 s2 freq +2217768 path delay     -5750
ptp4l[2219.932]: master offset       1825 s2 freq +2217717 path delay     -3825
ptp4l[2220.932]: master offset       1675 s2 freq +2217704 path delay     -3275
ptp4l[2221.933]: master offset       1275 s2 freq +2217665 path delay     -3275
ptp4l[2222.933]: master offset        275 s2 freq +2217565 path delay     -3275
ptp4l[2223.934]: master offset      -8325 s2 freq +2216697 path delay     -3275
ptp4l[2224.935]: master offset     -94525 s2 freq +2207982 path delay     -3275
ptp4l[2225.936]: master offset     -10125 s2 freq +2216412 path delay     -3275
ptp4l[2226.935]: master offset        -25 s2 freq +2217422 path delay     -3275
ptp4l[2227.935]: master offset       1325 s2 freq +2217559 path delay     -3125
ptp4l[2228.935]: master offset        775 s2 freq +2217504 path delay     -3075
ptp4l[2229.935]: master offset        675 s2 freq +2217495 path delay     -3075
ptp4l[2230.935]: master offset       1275 s2 freq +2217556 path delay     -3075
ptp4l[2231.935]: master offset        975 s2 freq +2217527 path delay     -3075
ptp4l[2232.936]: master offset       1350 s2 freq +2217566 path delay     -3150
ptp4l[2233.936]: master offset       1450 s2 freq +2217578 path delay     -3150
ptp4l[2234.936]: master offset       1075 s2 freq +2217541 path delay     -2875
ptp4l[2235.936]: master offset        700 s2 freq +2217504 path delay     -2800
ptp4l[2236.936]: master offset        900 s2 freq +2217525 path delay     -2800
ptp4l[2237.937]: master offset      -3175 s2 freq +2217115 path delay     -2725
ptp4l[2238.938]: master offset      -4200 s2 freq +2217008 path delay     -2800
ptp4l[2239.938]: master offset      -2325 s2 freq +2217193 path delay     -2875
ptp4l[2240.937]: master offset        650 s2 freq +2217491 path delay     -3550
ptp4l[2241.938]: master offset       -750 s2 freq +2217351 path delay     -3550
ptp4l[2242.939]: master offset     -11750 s2 freq +2216239 path delay     -3850
ptp4l[2243.939]: master offset      -6850 s2 freq +2216722 path delay     -3850
ptp4l[2244.940]: master offset     -11950 s2 freq +2216200 path delay     -4150
ptp4l[2245.939]: master offset       -850 s2 freq +2217309 path delay     -4450
ptp4l[2246.939]: master offset       1650 s2 freq +2217561 path delay     -4750
ptp4l[2247.939]: master offset       2250 s2 freq +2217623 path delay     -4750
ptp4l[2248.939]: master offset       2850 s2 freq +2217686 path delay     -4750
ptp4l[2249.940]: master offset       1750 s2 freq +2217578 path delay     -4550
ptp4l[2250.940]: master offset       1350 s2 freq +2217539 path delay     -4550
